s_cpu,s_mem,s_node_frag,s_active,s_lbf_c,s_lbf_m,b_cpu_avg,b_mem_avg,w_pod,w_cpu,w_mem,w_pow,r_pow,r_node_frag,r_paper_frag,r_unsched,r_active,r_lbf_c,r_lbf_m
0.7994,0.8777,0.1565,30,0.2778,0.1329,0.9886,4.8379,0.1407,0.238,0.4096,0.2116,8426.25,0.156484,0.019347,0.1236,30,0.2778,0.1329
0.7994,0.8777,0.1565,30,0.2778,0.1329,0.9936,5.0794,0.0825,0.7928,0.049,0.0757,8426.25,0.156484,0.030775,0.1967,30,0.2778,0.1329
0.0,0.0,1.0,0,0,0,0.9596,5.0598,0.7796,0.0666,0.0828,0.071,6295.11,0.665396,0.0,0.0,30,1.1004,0.9591
0.3188,0.3473,0.6654,30,1.1004,0.9591,0.9868,5.0096,0.0295,0.0932,0.0404,0.8369,6469.08,0.495167,0.0,0.0,30,0.847,0.7545
0.485,0.5217,0.4952,30,0.847,0.7545,1.0202,5.0785,0.192,0.3038,0.201,0.3032,7022.75,0.409727,0.0,0.0,30,0.6662,0.6132
0.5568,0.6175,0.4097,30,0.6662,0.6132,1.0214,5.1035,0.3949,0.1285,0.2317,0.2448,7563.46,0.367312,0.0,0.0,30,0.5398,0.4869
0.5983,0.6602,0.3673,30,0.5398,0.4869,1.027,4.905,0.0786,0.3425,0.3167,0.2622,7696.82,0.323657,0.0,0.0,30,0.4875,0.4253
0.6468,0.7049,0.3237,30,0.4875,0.4253,1.0236,4.8289,0.2523,0.213,0.2828,0.2519,7917.69,0.283778,0.0,0.0,30,0.4188,0.3515
0.6903,0.7448,0.2838,30,0.4188,0.3515,1.0156,5.0487,0.1201,0.2219,0.3802,0.2779,7982.82,0.24493,0.0,0.0,30,0.3961,0.3041
0.7349,0.7836,0.2449,30,0.3961,0.3041,0.969,4.9211,0.0551,0.0444,0.0266,0.8739,8193.09,0.206838,0.0,0.0,30,0.3355,0.2233
0.7697,0.8221,0.2068,30,0.3355,0.2233,1.0316,4.9663,0.0495,0.2348,0.3958,0.3199,8325.46,0.170309,0.0,0.0,30,0.286,0.1787
0.8035,0.8601,0.1703,30,0.286,0.1787,0.9576,5.0414,0.3269,0.0966,0.2287,0.3478,8422.06,0.149837,0.007192,0.048,30,0.2491,0.1391
0.8192,0.8845,0.1498,30,0.2491,0.1391,0.966,4.9906,0.089,0.0884,0.7531,0.0695,8422.06,0.149837,0.02016,0.1345,30,0.2491,0.1391
0.8192,0.8845,0.1498,30,0.2491,0.1391,1.0366,4.9121,0.0264,0.8609,0.0345,0.0782,8422.06,0.149837,0.030966,0.2067,30,0.2491,0.1391
0.0,0.0,1.0,0,0,0,1.0616,5.1547,0.2238,0.3361,0.1605,0.2796,1944.74,0.632815,0.0,0.0,20,0.9661,0.9081
0.3568,0.3812,0.6328,20,0.9661,0.9081,1.0242,5.0072,0.369,0.3512,0.1861,0.0937,6745.01,0.526481,0.0,0.0,30,0.7627,0.6968
0.4565,0.4924,0.5265,30,0.7627,0.6968,1.0256,5.0718,0.3283,0.195,0.1446,0.3321,7163.19,0.415583,0.0,0.0,30,0.6398,0.586
0.5521,0.6091,0.4156,30,0.6398,0.586,0.9646,5.089,0.3328,0.3677,0.1492,0.1502,7617.61,0.367877,0.0,0.0,30,0.5282,0.4763
0.596,0.6601,0.3679,30,0.5282,0.4763,0.9702,4.9238,0.2036,0.4066,0.2129,0.1769,7773.42,0.322141,0.0,0.0,30,0.4678,0.4241
0.6401,0.7073,0.3221,30,0.4678,0.4241,0.9516,5.031,0.1913,0.2392,0.3188,0.2506,7908.17,0.282617,0.0,0.0,30,0.4179,0.3671
0.6831,0.7468,0.2826,30,0.4179,0.3671,1.0376,4.99,0.3347,0.0849,0.1791,0.4013,8181.16,0.243588,0.0,0.0,30,0.3349,0.2651
0.7216,0.7862,0.2436,30,0.3349,0.2651,0.9894,5.0135,0.3594,0.3779,0.1155,0.1472,8252.71,0.205957,0.0,0.0,30,0.3188,0.2111
0.7634,0.824,0.206,30,0.3188,0.2111,0.9768,5.0623,0.2394,0.3609,0.0607,0.3391,8347.31,0.168569,0.0,0.0,30,0.2838,0.1621
0.7965,0.8624,0.1686,30,0.2838,0.1621,1.0096,5.0583,0.0462,0.0875,0.8016,0.0646,8418.89,0.146036,0.005841,0.04,30,0.2503,0.1363
0.815,0.8889,0.146,30,0.2503,0.1363,1.0634,5.0757,0.2262,0.2795,0.2115,0.2828,8418.89,0.146036,0.018586,0.1273,30,0.2503,0.1363
0.815,0.8889,0.146,30,0.2503,0.1363,0.9322,4.942,0.4324,0.1447,0.1689,0.254,8418.89,0.146036,0.029207,0.2,30,0.2503,0.1363
0.0,0.0,1.0,0,0,0,1.0224,5.0077,0.0867,0.7779,0.0817,0.0537,1210.48,0.639006,0.0,0.0,16,1.1545,1.0588
0.3594,0.3688,0.639,16,1.1545,1.0588,1.027,5.054,0.2991,0.1835,0.3088,0.2086,6658.54,0.514298,0.0,0.0,30,0.7901,0.7106
0.46,0.5014,0.5143,30,0.7901,0.7106,0.9876,4.9928,0.3259,0.1111,0.3179,0.2451,7116.07,0.42418,0.0,0.0,30,0.6452,0.6035
0.5378,0.5987,0.4242,30,0.6452,0.6035,1.0028,4.9824,0.0689,0.0845,0.0511,0.7955,7470.55,0.379597,0.0,0.0,30,0.5278,0.495
0.5848,0.6434,0.3796,30,0.5278,0.495,1.0226,5.097,0.1039,0.386,0.2944,0.2157,7552.91,0.336602,0.0,0.0,30,0.5047,0.4533
0.6324,0.6879,0.3366,30,0.5047,0.4533,0.9594,5.1339,0.0803,0.383,0.3714,0.1653,7639.25,0.295021,0.0,0.0,30,0.4756,0.4094
0.6751,0.7295,0.295,30,0.4756,0.4094,0.9772,5.0254,0.0599,0.8243,0.0814,0.0345,7839.61,0.258796,0.0,0.0,30,0.4205,0.3436
0.7136,0.7657,0.2588,30,0.4205,0.3436,1.0334,4.9816,0.2188,0.1087,0.2065,0.4659,8240.67,0.216674,0.0,0.0,30,0.326,0.2183
0.7483,0.8085,0.2167,30,0.326,0.2183,1.058,4.9696,0.4106,0.0781,0.2768,0.2345,8388.92,0.176203,0.0,0.0,30,0.2705,0.1693
0.7817,0.8525,0.1762,30,0.2705,0.1693,1.049,4.9752,0.304,0.2855,0.096,0.3146,8424.58,0.158158,0.007275,0.046,30,0.2572,0.1488
0.8009,0.8713,0.1582,30,0.2572,0.1488,1.0084,4.9896,0.3393,0.1116,0.2696,0.2795,8424.58,0.158158,0.020992,0.1327,30,0.2572,0.1488
0.8009,0.8713,0.1582,30,0.2572,0.1488,1.0034,4.9281,0.3313,0.2607,0.2236,0.1843,8424.58,0.158158,0.032422,0.205,30,0.2572,0.1488
0.0,0.0,1.0,0,0,0,1.014,5.1409,0.2704,0.2545,0.2082,0.2668,2314.39,0.636002,0.0,0.0,21,1.0075,0.9077
0.3429,0.3803,0.636,21,1.0075,0.9077,0.947,5.0459,0.1367,0.2767,0.2844,0.3022,2450.89,0.4741,0.0,0.0,21,0.8286,0.7562
0.4892,0.5513,0.4741,21,0.8286,0.7562,1.018,5.0093,0.3153,0.0708,0.3178,0.2961,7028.71,0.411527,0.0,0.0,30,0.6749,0.6198
0.5491,0.6171,0.4115,30,0.6749,0.6198,0.9946,4.9723,0.1875,0.212,0.2555,0.3451,7506.97,0.367613,0.0,0.0,30,0.551,0.5056
0.5931,0.662,0.3676,30,0.551,0.5056,1.0164,4.9348,0.1564,0.3461,0.4086,0.0889,7628.27,0.324982,0.0,0.0,30,0.5039,0.4526
0.6409,0.7056,0.325,30,0.5039,0.4526,0.9894,5.0142,0.2891,0.2132,0.0838,0.4139,7998.13,0.285508,0.0,0.0,30,0.4054,0.3445
0.6785,0.7453,0.2855,30,0.4054,0.3445,0.9874,4.9865,0.2643,0.2478,0.1801,0.3079,8102.68,0.245023,0.0,0.0,30,0.3724,0.2974
0.7211,0.786,0.245,30,0.3724,0.2974,1.0346,5.0557,0.1518,0.4457,0.1605,0.2419,8184.22,0.20575,0.0,0.0,30,0.3468,0.2608
0.7623,0.8255,0.2058,30,0.3468,0.2608,1.0152,5.1224,0.0414,0.0773,0.8114,0.0699,8355.28,0.164921,0.0,0.0,30,0.2864,0.1959
0.7936,0.8711,0.1649,30,0.2864,0.1959,0.9786,5.0518,0.1644,0.0957,0.3737,0.3662,8425.38,0.141569,0.00453,0.032,30,0.2555,0.1474
0.8144,0.8948,0.1416,30,0.2555,0.1474,0.9856,4.8752,0.3975,0.1097,0.1236,0.3692,8425.38,0.141569,0.016988,0.12,30,0.2555,0.1474
0.8144,0.8948,0.1416,30,0.2555,0.1474,0.9448,5.0773,0.0333,0.8714,0.0592,0.0361,8425.38,0.141569,0.02737,0.1933,30,0.2555,0.1474
0.0,0.0,1.0,0,0,0,0.983,5.0626,0.8747,0.0185,0.0154,0.0914,6314.58,0.673079,0.0,0.0,30,1.1082,0.9547
0.317,0.334,0.6731,30,1.1082,0.9547,0.9924,4.8196,0.1824,0.1461,0.1858,0.4858,6536.01,0.507203,0.0,0.0,30,0.8158,0.7311
0.4751,0.5064,0.5072,30,0.8158,0.7311,0.953,5.0263,0.3433,0.332,0.1506,0.1741,7076.41,0.42907,0.0,0.0,30,0.6895,0.6118
0.5414,0.5895,0.4291,30,0.6895,0.6118,0.9842,4.9783,0.1239,0.1897,0.4055,0.2809,7385.82,0.374626,0.0,0.0,30,0.5842,0.5278
0.5906,0.6476,0.3746,30,0.5842,0.5278,0.9884,4.8706,0.0553,0.0517,0.8257,0.0673,7482.61,0.333071,0.0,0.0,30,0.5513,0.4826
0.6351,0.6891,0.3331,30,0.5513,0.4826,1.028,4.8761,0.8266,0.0558,0.0863,0.0313,7963.4,0.294504,0.0,0.0,30,0.4445,0.3689
0.6726,0.728,0.2945,30,0.4445,0.3689,0.9946,4.9323,0.1475,0.305,0.2607,0.2868,8061.68,0.259063,0.0,0.0,30,0.4074,0.3087
0.7181,0.7634,0.2591,30,0.4074,0.3087,1.0704,4.9908,0.069,0.8273,0.0789,0.0247,8172.35,0.219731,0.0,0.0,30,0.368,0.2573
0.7595,0.8031,0.2197,30,0.368,0.2573,1.0122,5.1285,0.018,0.052,0.8182,0.1118,8358.62,0.179685,0.0,0.0,30,0.3045,0.1941
0.7908,0.8479,0.1797,30,0.3045,0.1941,0.9546,5.0186,0.3551,0.3631,0.1729,0.1088,8415.44,0.15842,0.00602,0.038,30,0.2799,0.1623
0.8102,0.8695,0.1584,30,0.2799,0.1623,0.9756,4.9552,0.1889,0.3375,0.2339,0.2397,8415.44,0.15842,0.019875,0.1255,30,0.2799,0.1623
0.8102,0.8695,0.1584,30,0.2799,0.1623,1.0098,4.8769,0.0887,0.0305,0.0758,0.805,8415.44,0.15842,0.03142,0.1983,30,0.2799,0.1623
0.0,0.0,1.0,0,0,0,0.976,5.0337,0.2562,0.2041,0.3791,0.1606,5194.18,0.660006,0.0,0.0,28,1.024,0.9441
0.3149,0.3476,0.66,28,1.024,0.9441,1.0214,5.0714,0.0856,0.5467,0.2496,0.1182,5375.49,0.497802,0.0,0.0,28,0.8128,0.7648
0.471,0.5201,0.4978,28,0.8128,0.7648,0.9942,5.0689,0.164,0.4058,0.2601,0.1701,7026.49,0.424239,0.0,0.0,30,0.6499,0.6163
0.537,0.596,0.4242,30,0.6499,0.6163,1.003,4.9444,0.0513,0.7919,0.0638,0.0931,7205.84,0.375166,0.0,0.0,30,0.5877,0.5558
0.5827,0.6466,0.3752,30,0.5877,0.5558,0.9504,4.9883,0.0925,0.0668,0.0144,0.8263,7559.63,0.338,0.0,0.0,30,0.4798,0.4555
0.6254,0.6837,0.338,30,0.4798,0.4555,0.9986,4.9432,0.2163,0.2448,0.0673,0.4715,7817.45,0.299905,0.0,0.0,30,0.4157,0.3768
0.6675,0.7219,0.2999,30,0.4157,0.3768,0.9708,4.964,0.1302,0.3081,0.3454,0.2162,7865.02,0.262455,0.0,0.0,30,0.4126,0.3466
0.7103,0.7594,0.2625,30,0.4126,0.3466,0.9848,5.052,0.368,0.0974,0.1605,0.374,8243.55,0.220971,0.0,0.0,30,0.3179,0.2284
0.7423,0.8019,0.221,30,0.3179,0.2284,1.021,4.9314,0.2419,0.2464,0.2921,0.2196,8368.94,0.182639,0.0,0.0,30,0.2651,0.1984
0.7754,0.8446,0.1826,30,0.2651,0.1984,1.0266,4.9555,0.3401,0.2682,0.1859,0.2058,8424.25,0.160659,0.005462,0.034,30,0.2433,0.1678
0.7986,0.8673,0.1607,30,0.2433,0.1678,0.9916,4.9076,0.3774,0.1879,0.2344,0.2003,8424.25,0.160659,0.019571,0.1218,30,0.2433,0.1678
0.7986,0.8673,0.1607,30,0.2433,0.1678,0.9872,4.9057,0.1963,0.2213,0.1455,0.4369,8424.25,0.160659,0.031329,0.195,30,0.2433,0.1678
0.0,0.0,1.0,0,0,0,1.0078,5.0153,0.2584,0.2496,0.1362,0.3558,1944.94,0.639157,0.0,0.0,20,1.0123,0.8849
0.3433,0.3702,0.6392,20,1.0123,0.8849,1.003,5.1068,0.2807,0.1324,0.2997,0.2872,4937.62,0.493465,0.0,0.0,27,0.7851,0.7164
0.4699,0.5258,0.4935,27,0.7851,0.7164,0.9316,5.079,0.4656,0.094,0.3142,0.1262,7120.64,0.43396,0.0,0.0,30,0.6592,0.5836
0.5237,0.5876,0.434,30,0.6592,0.5836,1.0072,4.8397,0.8457,0.0358,0.0865,0.032,7586.38,0.382461,0.0,0.0,30,0.548,0.4818
0.575,0.6405,0.3825,30,0.548,0.4818,0.9824,5.0901,0.2873,0.2448,0.2976,0.1704,7816.4,0.336636,0.0,0.0,30,0.4649,0.3994
0.619,0.6875,0.3366,30,0.4649,0.3994,1.018,4.9799,0.3303,0.1886,0.316,0.1651,8021.64,0.294923,0.0,0.0,30,0.4065,0.3323
0.6608,0.7296,0.2949,30,0.4065,0.3323,0.9932,4.9833,0.227,0.1994,0.3159,0.2577,8092.81,0.256777,0.0,0.0,30,0.3893,0.2912
0.7053,0.7676,0.2568,30,0.3893,0.2912,0.981,4.8372,0.0916,0.5116,0.1504,0.2464,8175.36,0.219156,0.0,0.0,30,0.3597,0.251
0.7447,0.8054,0.2192,30,0.3597,0.251,0.9542,5.0246,0.3484,0.4184,0.0747,0.1585,8324.21,0.183182,0.0,0.0,30,0.3114,0.1798
0.7766,0.8421,0.1832,30,0.3114,0.1798,0.9824,4.9804,0.166,0.2334,0.3042,0.2964,8416.07,0.157124,0.004714,0.03,30,0.2736,0.1513
0.7975,0.8726,0.1571,30,0.2736,0.1513,1.0188,4.9995,0.0549,0.0363,0.865,0.0437,8416.07,0.157124,0.018569,0.1182,30,0.2736,0.1513
0.7975,0.8726,0.1571,30,0.2736,0.1513,1.1294,4.9845,0.0866,0.0691,0.8155,0.0288,8416.07,0.157124,0.030116,0.1917,30,0.2736,0.1513
0.0,0.0,1.0,0,0,0,0.9664,4.8958,0.5464,0.2079,0.0743,0.1714,6340.77,0.684026,0.0,0.0,30,1.0876,0.9695
0.2774,0.3333,0.684,30,1.0876,0.9695,1.0678,5.0571,0.2734,0.0985,0.1873,0.4407,6592.31,0.517563,0.0,0.0,30,0.7985,0.705
0.4359,0.5083,0.5176,30,0.7985,0.705,0.9882,4.9719,0.2729,0.178,0.3165,0.2325,7084.06,0.432249,0.0,0.0,30,0.6931,0.6103
0.5186,0.5981,0.4322,30,0.6931,0.6103,0.9832,4.9491,0.1956,0.4072,0.348,0.0492,7431.67,0.384847,0.0,0.0,30,0.5947,0.5155
0.5618,0.6471,0.3848,30,0.5947,0.5155,1.0718,4.943,0.0868,0.0107,0.0633,0.8392,7698.61,0.346961,0.0,0.0,30,0.4981,0.4246
0.6104,0.6848,0.347,30,0.4981,0.4246,0.9352,4.9093,0.2066,0.1015,0.4694,0.2225,7821.89,0.305616,0.0,0.0,30,0.4722,0.3785
0.6502,0.7263,0.3056,30,0.4722,0.3785,1.0224,4.9763,0.1699,0.1655,0.494,0.1705,7907.76,0.268025,0.0,0.0,30,0.4481,0.3406
0.6924,0.7643,0.268,30,0.4481,0.3406,0.9968,4.8742,0.1008,0.0975,0.0466,0.7551,8184.33,0.231145,0.0,0.0,30,0.3877,0.2507
0.73,0.8014,0.2311,30,0.3877,0.2507,1.0344,5.0072,0.0948,0.468,0.2666,0.1707,8326.2,0.193083,0.0,0.0,30,0.3427,0.1937
0.7637,0.8409,0.1931,30,0.3427,0.1937,0.9612,4.9853,0.1631,0.2481,0.2142,0.3746,8419.19,0.17003,0.006801,0.04,30,0.3097,0.151
0.7821,0.8671,0.17,30,0.3097,0.151,0.9646,4.9168,0.3395,0.259,0.0599,0.3416,8419.19,0.17003,0.02164,0.1273,30,0.3097,0.151
0.7821,0.8671,0.17,30,0.3097,0.151,1.0638,4.9974,0.1019,0.0353,0.0549,0.8079,8419.19,0.17003,0.034006,0.2,30,0.3097,0.151
0.0,0.0,1.0,0,0,0,1.0274,4.9983,0.0853,0.1708,0.3172,0.4267,1232.91,0.63289,0.0,0.0,16,1.0623,1.0634
0.3697,0.3761,0.6329,16,1.0623,1.0634,1.047,5.1935,0.1313,0.2977,0.291,0.2801,2117.33,0.468974,0.0,0.0,20,0.7804,0.7446
0.5114,0.5465,0.469,20,0.7804,0.7446,1.0052,4.9854,0.2331,0.2528,0.3016,0.2124,7085.33,0.414757,0.0,0.0,30,0.6324,0.614
0.5609,0.6044,0.4148,30,0.6324,0.614,0.947,5.0137,0.2237,0.3265,0.2829,0.1668,7554.49,0.370695,0.0,0.0,30,0.516,0.4912
0.6,0.6489,0.3707,30,0.516,0.4912,0.9758,4.9654,0.3937,0.2181,0.3435,0.0447,7865.17,0.326944,0.0,0.0,30,0.4319,0.4062
0.6386,0.6941,0.3269,30,0.4319,0.4062,0.9766,4.9093,0.2318,0.2662,0.3945,0.1075,7956.6,0.284973,0.0,0.0,30,0.4062,0.3702
0.6822,0.736,0.285,30,0.4062,0.3702,0.9598,4.8476,0.3454,0.2388,0.1409,0.2749,8147.99,0.249704,0.0,0.0,30,0.3283,0.2863
0.7237,0.7712,0.2497,30,0.3283,0.2863,0.9838,5.0581,0.2537,0.3467,0.1998,0.1998,8215.86,0.211764,0.0,0.0,30,0.3089,0.2474
0.7657,0.8092,0.2118,30,0.3089,0.2474,0.9136,4.9087,0.8938,0.0197,0.0263,0.0602,8379.35,0.173087,0.0,0.0,30,0.2402,0.1651
0.795,0.85,0.1731,30,0.2402,0.1651,1.0214,5.0082,0.0609,0.845,0.0823,0.0118,8430.17,0.143824,0.002301,0.016,30,0.2182,0.1536
0.8242,0.8823,0.1438,30,0.2182,0.1536,0.9316,4.9064,0.2811,0.3536,0.068,0.2973,8430.17,0.143824,0.015167,0.1055,30,0.2182,0.1536
0.8242,0.8823,0.1438,30,0.2182,0.1536,0.9884,4.9764,0.2888,0.1814,0.3365,0.1934,8430.17,0.143824,0.025888,0.18,30,0.2182,0.1536
0.0,0.0,1.0,0,0,0,1.0394,5.0195,0.4114,0.0893,0.1689,0.3305,4713.26,0.664985,0.0,0.0,27,1.0056,0.9206
0.3248,0.3435,0.665,27,1.0056,0.9206,0.9796,4.9678,0.2516,0.3423,0.0633,0.3429,4941.09,0.50342,0.0,0.0,27,0.7913,0.7218
0.4724,0.5179,0.5034,27,0.7913,0.7218,1.0542,4.9431,0.0582,0.0224,0.8412,0.0782,5760.22,0.425478,0.0,0.0,28,0.6784,0.6361
0.5413,0.6014,0.4255,28,0.6784,0.6361,0.96,5.0379,0.1164,0.0863,0.2968,0.5004,7388.13,0.386629,0.0,0.0,30,0.5479,0.5155
0.5829,0.6403,0.3866,30,0.5479,0.5155,1.0308,5.0801,0.1035,0.4011,0.1504,0.345,7498.09,0.349925,0.0,0.0,30,0.5146,0.463
0.6304,0.6769,0.3499,30,0.5146,0.463,0.999,4.9324,0.3643,0.0957,0.2801,0.2598,7973.87,0.308679,0.0,0.0,30,0.4092,0.3453
0.6677,0.72,0.3087,30,0.4092,0.3453,0.9232,4.8659,0.8437,0.0351,0.0189,0.1024,8202.67,0.269351,0.0,0.0,30,0.331,0.2506
0.7014,0.76,0.2694,30,0.331,0.2506,1.0488,5.0269,0.3494,0.0763,0.347,0.2273,8269.58,0.227161,0.0,0.0,30,0.3137,0.2248
0.7452,0.8026,0.2272,30,0.3137,0.2248,0.9812,5.1973,0.112,0.0845,0.3452,0.4583,8372.51,0.188844,0.0,0.0,30,0.2734,0.1903
0.7797,0.8463,0.1888,30,0.2734,0.1903,0.9892,4.8276,0.2776,0.0971,0.2841,0.3412,8421.39,0.16939,0.007114,0.042,30,0.2537,0.1636
0.8,0.8658,0.1694,30,0.2537,0.1636,1.0226,5.103,0.0736,0.0739,0.0755,0.777,8421.39,0.16939,0.021867,0.1291,30,0.2537,0.1636
0.8,0.8658,0.1694,30,0.2537,0.1636,1.0794,4.9091,0.0638,0.0306,0.0771,0.8286,8421.39,0.16939,0.03416,0.2017,30,0.2537,0.1636
0.0,0.0,1.0,0,0,0,1.0088,4.8488,0.0618,0.0386,0.8072,0.0925,938.37,0.643205,0.0,0.0,14,1.1421,1.1101
0.3611,0.3682,0.6432,14,1.1421,1.1101,0.934,4.9177,0.1584,0.1195,0.4559,0.2662,2107.57,0.480378,0.0,0.0,20,0.7965,0.7403
0.4804,0.5461,0.4804,20,0.7965,0.7403,0.96,4.9732,0.0703,0.125,0.3069,0.4977,5372.17,0.422378,0.0,0.0,27,0.6508,0.6158
0.5342,0.6054,0.4224,27,0.6508,0.6158,1.0736,5.0099,0.0355,0.331,0.3011,0.3324,5546.09,0.374556,0.0,0.0,27,0.5908,0.5597
0.5834,0.6546,0.3746,27,0.5908,0.5597,0.9456,5.0042,0.339,0.3636,0.2059,0.0916,7719.78,0.334784,0.0,0.0,30,0.4772,0.4333
0.6178,0.6949,0.3348,30,0.4772,0.4333,1.0176,4.9251,0.09,0.0743,0.0276,0.8081,7875.72,0.298376,0.0,0.0,30,0.4155,0.3554
0.6647,0.7312,0.2984,30,0.4155,0.3554,0.9284,4.9867,0.8745,0.0325,0.0739,0.0191,8194.02,0.258078,0.0,0.0,30,0.3281,0.2474
0.6951,0.7724,0.2581,30,0.3281,0.2474,1.007,4.8992,0.3136,0.2373,0.2152,0.234,8246.17,0.220735,0.0,0.0,30,0.3232,0.2041
0.7393,0.8097,0.2207,30,0.3232,0.2041,0.9814,5.0096,0.1279,0.2118,0.3409,0.3194,8362.6,0.182094,0.0,0.0,30,0.2732,0.172
0.7716,0.8531,0.1821,30,0.2732,0.172,1.0022,5.0355,0.0807,0.0621,0.0544,0.8028,8415.67,0.163058,0.006848,0.042,30,0.2496,0.1466
0.7912,0.8734,0.1631,30,0.2496,0.1466,0.9906,4.8777,0.3312,0.2226,0.2308,0.2153,8415.67,0.163058,0.021049,0.1291,30,0.2496,0.1466
0.7912,0.8734,0.1631,30,0.2496,0.1466,1.0462,4.9907,0.1156,0.2362,0.16,0.4882,8415.67,0.163058,0.032883,0.2017,30,0.2496,0.1466
0.0,0.0,1.0,0,0,0,1.0186,4.9845,0.0917,0.0156,0.7985,0.0942,1534.6,0.634151,0.0,0.0,18,1.0963,1.0539
0.3317,0.3793,0.6342,18,1.0963,1.0539,0.9404,4.8512,0.2306,0.252,0.2512,0.2662,4935.44,0.512319,0.0,0.0,27,0.8061,0.7279
0.4536,0.5047,0.5123,27,0.8061,0.7279,0.9986,4.9709,0.1453,0.3486,0.1919,0.3142,7010.72,0.433062,0.0,0.0,30,0.6819,0.6108
0.529,0.587,0.4331,30,0.6819,0.6108,1.0216,5.0678,0.799,0.0999,0.0198,0.0813,7582.98,0.390996,0.0,0.0,30,0.5549,0.4805
0.5684,0.6294,0.391,30,0.5549,0.4805,0.9602,4.8193,0.3841,0.2724,0.1183,0.2252,7874.31,0.350668,0.0,0.0,30,0.4549,0.3787
0.6096,0.67,0.3507,30,0.4549,0.3787,0.954,5.0346,0.0634,0.3132,0.3789,0.2445,7956.09,0.30528,0.0,0.0,30,0.4304,0.3545
0.6528,0.7172,0.3053,30,0.4304,0.3545,1.0198,5.1233,0.3497,0.1885,0.1667,0.295,8110.45,0.267054,0.0,0.0,30,0.3774,0.2742
0.6963,0.7555,0.2671,30,0.3774,0.2742,1.021,5.0291,0.2629,0.2081,0.2884,0.2406,8223.78,0.228169,0.0,0.0,30,0.3523,0.2337
0.7352,0.7972,0.2282,30,0.3523,0.2337,1.0246,5.1255,0.2535,0.2212,0.2751,0.2502,8375.74,0.189328,0.0,0.0,30,0.2959,0.179
0.7692,0.839,0.1893,30,0.2959,0.179,0.9222,5.0162,0.076,0.8138,0.0943,0.0158,8411.03,0.171789,0.008246,0.048,30,0.2812,0.1567
0.785,0.8568,0.1718,30,0.2812,0.1567,0.9068,5.1587,0.1955,0.073,0.2647,0.4667,8411.03,0.171789,0.023113,0.1345,30,0.2812,0.1567
0.785,0.8568,0.1718,30,0.2812,0.1567,1.025,5.0014,0.0748,0.8172,0.0134,0.0946,8411.03,0.171789,0.035503,0.2067,30,0.2812,0.1567
0.0,0.0,1.0,0,0,0,1.0548,4.9305,0.3076,0.1504,0.1131,0.4289,1961.32,0.651418,0.0,0.0,20,0.9819,0.9051
0.3472,0.3627,0.6514,20,0.9819,0.9051,0.9838,5.046,0.7785,0.0929,0.0559,0.0727,6922.25,0.568091,0.0,0.0,30,0.7724,0.6922
0.4123,0.4479,0.5681,30,0.7724,0.6922,1.0148,5.1389,0.3131,0.1442,0.253,0.2897,7082.0,0.418697,0.0,0.0,30,0.6704,0.6092
0.551,0.6081,0.4187,30,0.6704,0.6092,1.047,5.0496,0.1876,0.1526,0.3921,0.2677,7446.93,0.366689,0.0,0.0,30,0.5708,0.5182
0.6025,0.6617,0.3667,30,0.5708,0.5182,1.0346,4.977,0.4091,0.1971,0.0778,0.3161,7858.28,0.327758,0.0,0.0,30,0.4619,0.41
0.6436,0.7008,0.3278,30,0.4619,0.41,0.9476,4.91,0.0578,0.8305,0.0494,0.0623,7937.01,0.288813,0.0,0.0,30,0.4346,0.3631
0.6878,0.7397,0.2888,30,0.4346,0.3631,1.087,5.0019,0.0155,0.8346,0.084,0.0658,8032.29,0.250531,0.0,0.0,30,0.3976,0.3064
0.7355,0.7779,0.2505,30,0.3976,0.3064,1.0666,4.9924,0.3026,0.2754,0.2997,0.1224,8244.32,0.21005,0.0,0.0,30,0.3354,0.237
0.7719,0.8214,0.21,30,0.3354,0.237,0.9414,5.0729,0.2395,0.371,0.0607,0.3288,8366.09,0.173413,0.0,0.0,30,0.2885,0.1731
0.8043,0.859,0.1734,30,0.2885,0.1731,0.9876,4.9211,0.1723,0.2699,0.4539,0.1039,8421.77,0.153194,0.007047,0.046,30,0.2661,0.1491
0.821,0.8813,0.1532,30,0.2661,0.1491,1.0466,5.0061,0.8054,0.09,0.0236,0.081,8421.77,0.153194,0.020333,0.1327,30,0.2661,0.1491
0.821,0.8813,0.1532,30,0.2661,0.1491,0.9924,5.0327,0.2314,0.0487,0.3386,0.3812,8421.77,0.153194,0.031405,0.205,30,0.2661,0.1491
0.0,0.0,1.0,0,0,0,1.0366,4.9961,0.78,0.0713,0.0806,0.0681,6365.32,0.684155,0.0,0.0,30,1.0579,0.9518
0.3163,0.3215,0.6842,30,1.0579,0.9518,0.9622,4.9104,0.331,0.3852,0.203,0.0808,6655.13,0.526411,0.0,0.0,30,0.7953,0.7217
0.463,0.4897,0.5264,30,0.7953,0.7217,0.9506,5.0144,0.3291,0.1136,0.1049,0.4524,7046.39,0.428686,0.0,0.0,30,0.6516,0.6036
0.5483,0.593,0.4287,30,0.6516,0.6036,1.007,5.1176,0.8058,0.0979,0.0732,0.0232,7576.27,0.38241,0.0,0.0,30,0.5289,0.4805
