s_cpu,s_mem,s_frag,w_pod,w_cpu,w_mem,w_pow,r_frag,r_unsched,r_pow,r_lbf_c,r_lbf_m
0.0,0.0,0.0,0.158,0.2582,0.3194,0.2643,0.0,0.0,1920.2383009599046,1.0368040530434421,0.9011231604240508
0.08377192982456137,0.09424196639150943,0.0,0.1664,0.0876,0.5675,0.1785,0.0,0.0,2852.172289066392,0.798781295022496,0.7365441254908595
0.1723684210526316,0.18876989976415096,0.0,0.3401,0.2657,0.0818,0.3124,0.0,0.0,7088.887556095644,0.6488838709296457,0.6147920426309921
0.26191228070175443,0.28452645931603776,0.0,0.0912,0.4411,0.2739,0.1938,0.0,0.0,7533.3459535429065,0.5347768894908859,0.49831498778866623
0.34828070175438597,0.3789290978773585,0.0,0.1941,0.1683,0.2786,0.359,0.0,0.0,7761.699460471316,0.4598721864702504,0.4244769180682017
0.43873684210526315,0.47240529186320757,0.0,0.0633,0.2599,0.0862,0.5906,0.0,0.0,7854.232918741545,0.4282643131928798,0.379127062282592
0.5246140350877192,0.5649277712264151,0.0,0.2632,0.2559,0.2131,0.2678,0.0,0.0,8062.583646964287,0.3871353674067556,0.31451386462607034
0.6170877192982457,0.6581109964622641,0.0,0.2826,0.1671,0.3017,0.2486,0.0,0.0,8213.687678631735,0.33851559660013036,0.25228210155045344
0.7043508771929825,0.7551805719339623,0.0,0.4074,0.2771,0.1317,0.1837,0.0,0.0,8351.811805469977,0.2848807784284997,0.1864300240196441
0.7897543859649123,0.8492732900943396,0.0,0.1901,0.4187,0.1761,0.2151,0.005623978237098526,0.036,8423.201946977459,0.25883242100405407,0.15916742142702536
0.8471929824561403,0.9108383696933963,0.005623978237098526,0.1299,0.0571,0.3936,0.4193,0.019314672733469682,0.12363636363636364,8423.201946977459,0.25883242100405407,0.15916742142702536
0.8471929824561403,0.9108383696933963,0.019314672733469682,0.3661,0.1379,0.1604,0.3356,0.030723584813778973,0.19666666666666666,8423.201946977459,0.25883242100405407,0.15916742142702536
0.8471929824561403,0.9108383696933963,0.030723584813778973,0.1048,0.3556,0.0594,0.4801,0.040377279650963785,0.25846153846153846,8423.201946977459,0.25883242100405407,0.15916742142702536
0.0,0.0,0.0,0.3633,0.2609,0.0666,0.3092,0.0,0.0,1940.7651735012516,0.9926964451398187,0.8864208144424717
0.08282456140350877,0.0953099204009434,0.0,0.3125,0.2232,0.1578,0.3064,0.0,0.0,2469.913144181034,0.8029702041012277,0.7280479748948157
0.1705438596491228,0.1882676149764151,0.0,0.1637,0.1006,0.4011,0.3346,0.0,0.0,7003.673671323126,0.6758862602639082,0.6160042825181276
0.255719298245614,0.28082399764150945,0.0,0.0814,0.3146,0.308,0.2961,0.0,0.0,7485.846393562207,0.5488999245185824,0.4933906931994358
0.34087719298245606,0.3749403007075472,0.0,0.2275,0.1914,0.2594,0.3217,0.0,0.0,7752.536943698889,0.46467713484757084,0.41779093130752065
0.4320526315789473,0.46704525353773585,0.0,0.1025,0.4081,0.4393,0.05,0.0,0.0,7824.458816382584,0.44863789341009286,0.37149165790424954
0.5176842105263156,0.5624056603773585,0.0,0.2931,0.3186,0.1573,0.231,0.0,0.0,8034.192804235599,0.4008735865552667,0.300435735678487
0.6061403508771929,0.6564184109669812,0.0,0.1669,0.3077,0.4307,0.0947,0.0,0.0,8171.6377530975415,0.3578347644303896,0.23761039819456783
0.6923508771929824,0.7543779481132076,0.0,0.2892,0.3237,0.3259,0.0611,0.0,0.0,8322.142222805,0.3116993598247068,0.16897360235603656
0.7792807017543859,0.8486453419811321,0.0,0.2504,0.3092,0.2796,0.1608,0.00454795233719238,0.03,8415.298830175563,0.2732459135359104,0.13373661369859244
0.8358421052631577,0.9146012676886792,0.00454795233719238,0.1988,0.0618,0.3504,0.389,0.017916175873788163,0.11818181818181818,8415.298830175563,0.2732459135359104,0.13373661369859244
0.8358421052631577,0.9146012676886792,0.017916175873788163,0.376,0.2494,0.0985,0.2761,0.029056362154284653,0.19166666666666668,8415.298830175563,0.2732459135359104,0.13373661369859244
0.8358421052631577,0.9146012676886792,0.029056362154284653,0.263,0.2276,0.3053,0.2041,0.03848267362239706,0.25384615384615383,8415.298830175563,0.2732459135359104,0.13373661369859244
0.0,0.0,0.0,0.382,0.0823,0.1077,0.428,0.0,0.0,1933.9449936481574,0.9939555438638789,0.9173549363438482
0.087,0.09333247346698113,0.0,0.1782,0.15,0.5491,0.1227,0.0,0.0,3637.442370645669,0.7997890184002144,0.7302660560684324
0.17582456140350877,0.18656360554245283,0.0,0.268,0.2019,0.3813,0.1489,0.0,0.0,7075.809763169577,0.6599928020051611,0.6037468055740075
0.2608070175438597,0.28228515625,0.0,0.3215,0.2309,0.2091,0.2385,0.0,0.0,7562.516362696245,0.5277891649902693,0.4826701324275786
0.3541052631578948,0.3765396521226415,0.0,0.1625,0.086,0.3389,0.4126,0.0,0.0,7764.532824203622,0.455025818458013,0.41387854356145753
0.4410701754385966,0.4681854363207547,0.0,0.4327,0.066,0.4087,0.0925,0.0,0.0,7838.648249923511,0.44672008145325115,0.37809347108961106
0.5299122807017544,0.5654318985849056,0.0,0.3537,0.2488,0.1585,0.239,0.0,0.0,8066.625518126529,0.3901972340276806,0.2963373635959778
0.6198947368421052,0.6612124115566038,0.0,0.146,0.2634,0.2129,0.3776,0.0,0.0,8220.544294215202,0.34792391860668853,0.23942800838725095
0.7121754385964911,0.756211306014151,0.0,0.1904,0.3727,0.342,0.095,0.0,0.0,8343.679414150538,0.30702022975921817,0.1877188578206289
0.7986666666666666,0.8477347435141509,0.0,0.2789,0.1841,0.1513,0.3857,0.009612397296445457,0.054,8413.748630787597,0.2795003442896932,0.16414863113287248
0.8381052631578947,0.8896410672169811,0.009612397296445457,0.2302,0.3847,0.0892,0.2958,0.024921030027821558,0.14,8413.748630787597,0.2795003442896932,0.16414863113287248
0.8381052631578947,0.8896410672169811,0.024921030027821558,0.2731,0.0838,0.3186,0.3245,0.03767822397063498,0.21166666666666667,8413.748630787597,0.2795003442896932,0.16414863113287248
0.8381052631578947,0.8896410672169811,0.03767822397063498,0.2946,0.3128,0.3358,0.0568,0.048472772691477095,0.2723076923076923,8413.748630787597,0.2795003442896932,0.16414863113287248
0.0,0.0,0.0,0.2184,0.2815,0.1488,0.3512,0.0,0.0,1950.917194943622,0.9913793220629377,0.8991253921567394
0.09261403508771929,0.09684330778301886,0.0,0.123,0.3417,0.2992,0.2361,0.0,0.0,2850.699735869396,0.80900084000392,0.7293491648072042
0.17887719298245613,0.1911582399764151,0.0,0.487,0.1551,0.1792,0.1787,0.0,0.0,7054.055271268589,0.6661643894251559,0.610697547364266
0.26766666666666666,0.28642467570754715,0.0,0.4214,0.18,0.2755,0.1231,0.0,0.0,7503.5135207811345,0.548482369682735,0.48865438356110896
0.35192982456140354,0.3819218012971698,0.0,0.3642,0.2203,0.283,0.1325,0.0,0.0,7744.994345617662,0.46816420508583817,0.4145734732039453
0.4411754385964912,0.47516435731132073,0.0,0.091,0.1345,0.4833,0.2912,0.0,0.0,7882.235472093029,0.4318745975492354,0.35968187009201724
0.5344385964912282,0.5695610996462264,0.0,0.0907,0.0702,0.4536,0.3854,0.0,0.0,8027.658716732586,0.3954385859249094,0.29350259289924757
0.6229649122807018,0.6651459316037736,0.0,0.2711,0.3293,0.1625,0.2371,0.0,0.0,8212.293612563311,0.34508893124077655,0.2396697919826482
0.7165087719298247,0.758248452240566,0.0,0.2732,0.0503,0.2703,0.4061,0.0,0.0,8363.583105087373,0.28747216327684016,0.16757212540594169
0.8019122807017546,0.8529013119103773,0.0,0.2866,0.2817,0.0695,0.3622,0.00655369629549191,0.044,8424.346101373272,0.2653345527282242,0.1472563248654723
0.8507368421052632,0.9048481721698113,0.00655369629549191,0.3823,0.2786,0.1805,0.1586,0.019498600548570975,0.13090909090909092,8424.346101373272,0.2653345527282242,0.1472563248654723
0.8507368421052632,0.9048481721698113,0.019498600548570975,0.1429,0.2624,0.278,0.3167,0.03028602075947019,0.20333333333333334,8424.346101373272,0.2653345527282242,0.1472563248654723
0.8507368421052632,0.9048481721698113,0.03028602075947019,0.3757,0.3718,0.1313,0.1212,0.039413837861000306,0.26461538461538464,8424.346101373272,0.2653345527282242,0.1472563248654723
0.0,0.0,0.0,0.187,0.2259,0.1962,0.3909,0.0,0.0,1953.8258840555923,1.0084930033209527,0.8778972722515634
0.0914561403508772,0.09465322818396227,0.0,0.1909,0.3278,0.1372,0.3441,0.0,0.0,2845.7142393920094,0.8265098550405745,0.7279698805879997
0.18078947368421047,0.18834942511792452,0.0,0.4502,0.0765,0.4153,0.0579,0.0,0.0,7105.530146731749,0.6766945467539722,0.5976822536919125
0.27028070175438595,0.28350420106132074,0.0,0.196,0.3936,0.2573,0.1531,0.0,0.0,7580.208805458836,0.5481708136020426,0.47596873402381895
0.36217543859649115,0.37719487028301885,0.0,0.2218,0.1057,0.3234,0.3492,0.0,0.0,7791.407427657183,0.4739574848540905,0.4075033008000093
0.4484035087719298,0.46654923349056604,0.0,0.0674,0.0673,0.4797,0.3856,0.0,0.0,7934.931463492745,0.4411717099008338,0.35122170372910955
0.5385263157894736,0.5598326945754717,0.0,0.6094,0.1222,0.0912,0.1772,0.0,0.0,8067.898729395086,0.40932505415052517,0.2959667883927603
0.6261754385964913,0.6525877063679245,0.0,0.28,0.2389,0.2246,0.2566,0.0,0.0,8204.943590060158,0.3730730208569955,0.24182556233132307
0.7172456140350877,0.7464692659198113,0.0,0.1419,0.2548,0.1206,0.4827,0.0,0.0,8368.779431141898,0.315887926936203,0.17452562062926946
0.8105087719298246,0.8382152859669811,0.0,0.2467,0.3912,0.2314,0.1307,0.005988438778790833,0.034,8427.972761046098,0.2944640183652109,0.15505288205114043
0.8643684210526316,0.8979772258254717,0.005988438778790833,0.1545,0.3003,0.2114,0.3338,0.021455903645935064,0.12181818181818181,8427.972761046098,0.2944640183652109,0.15505288205114043
0.8643684210526316,0.8979772258254717,0.021455903645935064,0.2285,0.2336,0.2411,0.2968,0.03434545770188859,0.195,8427.972761046098,0.2944640183652109,0.15505288205114043
0.8643684210526316,0.8979772258254717,0.03434545770188859,0.0749,0.2721,0.2158,0.4372,0.04525200344154158,0.2569230769230769,8427.972761046098,0.2944640183652109,0.15505288205114043
0.0,0.0,0.0,0.1899,0.273,0.1417,0.3954,0.0,0.0,1949.0220271790395,0.9827729594653012,0.8849678969565575
0.08724561403508772,0.09384728773584905,0.0,0.2201,0.14,0.2409,0.3991,0.0,0.0,2842.4532060505635,0.8225677933775044,0.7327974153202199
0.171859649122807,0.18723282724056603,0.0,0.3849,0.0939,0.3108,0.2104,0.0,0.0,7099.633390684865,0.6694837628652649,0.6110396214134222
0.26580701754385966,0.2812680571933962,0.0,0.26,0.0809,0.2463,0.4128,0.0,0.0,7532.681321989501,0.5502021084411767,0.4889554128381414
0.3485263157894737,0.37521263266509436,0.0,0.4135,0.098,0.0843,0.4042,0.0,0.0,7769.8266721579785,0.46875721429479766,0.41347958573112653
0.4338596491228071,0.4679153154481132,0.0,0.186,0.2592,0.1564,0.3984,0.0,0.0,7913.672915991935,0.44038966773631405,0.36445138622368206
0.5271754385964913,0.562350383254717,0.0,0.1649,0.1496,0.2845,0.4009,0.0,0.0,8073.91840473814,0.40479323836477243,0.29550428447234195
0.6142280701754386,0.6566369398584906,0.0,0.3104,0.1943,0.3354,0.16,0.0,0.0,8200.498100302068,0.36976562814791625,0.24595925985045122
0.7024912280701755,0.7491056161556604,0.0,0.3457,0.093,0.208,0.3533,0.0,0.0,8346.176987057175,0.32160507853811876,0.17924592636459233
0.7873684210526316,0.8450375884433963,0.0,0.3949,0.2438,0.2816,0.0797,0.007314578378564622,0.042,8417.171244847606,0.29253914889108207,0.15879622932263568
0.838982456140351,0.8999988944575472,0.007314578378564622,0.1005,0.2479,0.2281,0.4235,0.02212389160257411,0.12727272727272726,8418.569853196175,0.29206507040695734,0.15945354323356556
0.8414210526315791,0.9015204893867924,0.02212389160257411,0.1812,0.2251,0.2942,0.2995,0.034766115375473604,0.2,8418.569853196175,0.29206507040695734,0.15945354323356556
0.8414210526315791,0.9015204893867924,0.034766115375473604,0.2004,0.2314,0.358,0.2102,0.045463381644850094,0.26153846153846155,8418.569853196175,0.29206507040695734,0.15945354323356556
0.0,0.0,0.0,0.0897,0.2357,0.2572,0.4175,0.0,0.0,1955.7862001700028,0.9949803623332415,0.8938806253478204
0.09085964912280703,0.09247973172169811,0.0,0.1821,0.1015,0.2824,0.434,0.0,0.0,2107.2302649542285,0.8233589817885668,0.7484238235340306
0.17857894736842106,0.18477889150943397,0.0,0.4924,0.1723,0.1259,0.2094,0.0,0.0,7037.83713068944,0.6837168411699261,0.622240197538257
0.2661578947368421,0.28168853183962267,0.0,0.4471,0.0887,0.3267,0.1375,0.0,0.0,7546.098563010158,0.5534248009793238,0.49893722245821626
0.3581228070175438,0.3746569133254717,0.0,0.3062,0.1869,0.4042,0.1027,0.0,0.0,7780.624024304788,0.47116460017076656,0.42739768743170226
0.45147368421052636,0.4676127653301887,0.0,0.3496,0.2565,0.1182,0.2758,0.0,0.0,7916.823985836548,0.44008874163339223,0.3681644149052316
0.5345087719298246,0.562246462264151,0.0,0.3893,0.2018,0.2843,0.1246,0.0,0.0,8037.691145192043,0.40947428776125033,0.3144980147906068
0.6181578947368421,0.6568919516509434,0.0,0.092,0.53,0.3113,0.0666,0.0,0.0,8176.397334114255,0.37018107328773137,0.26197405588467
0.7074385964912281,0.7539147258254717,0.0,0.2329,0.3648,0.2426,0.1598,0.0,0.0,8360.361401439875,0.3062875535275993,0.19452550362441365
0.7953157894736841,0.8482860406839623,0.0,0.2988,0.2063,0.2949,0.2,0.00662256832970176,0.038,8422.021111959708,0.282475560717955,0.17894729196875922
0.8520350877192981,0.9052623820754717,0.00662256832970176,0.2912,0.3812,0.2341,0.0934,0.021863981566957968,0.12545454545454546,8422.021111959708,0.282475560717955,0.17894729196875922
0.8520350877192981,0.9052623820754717,0.021863981566957968,0.1582,0.2102,0.2407,0.3908,0.03456515926467147,0.19833333333333333,8422.021111959708,0.282475560717955,0.17894729196875922
0.8520350877192981,0.9052623820754717,0.03456515926467147,0.4356,0.1092,0.165,0.2902,0.0453123096242752,0.26,8422.021111959708,0.282475560717955,0.17894729196875922
0.0,0.0,0.0,0.067,0.4447,0.1505,0.3378,0.0,0.0,1939.519191395581,1.0492542325659178,0.8690148631185723
0.08757894736842103,0.09307709316037736,0.0,0.1662,0.2786,0.2846,0.2706,0.0,0.0,3620.6954694806536,0.8505245960562992,0.7229344605658677
0.1752280701754386,0.18839954304245282,0.0,0.284,0.2323,0.3056,0.1781,0.0,0.0,7062.5253949288,0.7055767714343646,0.6014731000954138
0.25954385964912285,0.28124557783018866,0.0,0.2377,0.2029,0.4242,0.1353,0.0,0.0,7554.611452896017,0.5715319139543364,0.47807591227043467
0.35512280701754395,0.376497272995283,0.0,0.0762,0.3297,0.1818,0.4123,0.0,0.0,7781.489175850175,0.49604362398557006,0.4065347163940112
0.44431578947368433,0.4706275795990566,0.0,0.1961,0.3251,0.1204,0.3583,0.0,0.0,7896.235180012879,0.46864919697103957,0.3659233963659285
0.5337017543859651,0.5654234227594339,0.0,0.1544,0.2852,0.4513,0.1091,0.0,0.0,7970.212146534563,0.4498468285009578,0.3225132100277941
0.622842105263158,0.6592497051886792,0.0,0.2926,0.4684,0.0998,0.1392,0.0,0.0,8193.549302699354,0.40015403624201407,0.2501706568390669
0.7113684210526316,0.7532628242924528,0.0,0.1537,0.1096,0.3383,0.3983,0.0,0.0,8350.068344326757,0.3471585948675696,0.18608600657962046
0.8030350877192983,0.8469881338443396,0.0,0.4099,0.195,0.3329,0.0623,0.006663543336076484,0.036,8425.1480431663,0.3226660499443443,0.16633374039057797
0.8630701754385965,0.902780439268868,0.006663543336076484,0.0777,0.2982,0.2867,0.3375,0.022884896305717228,0.12363636363636364,8425.1480431663,0.3226660499443443,0.16633374039057797
0.8630701754385965,0.902780439268868,0.022884896305717228,0.2817,0.3571,0.1333,0.2278,0.0364026904470845,0.19666666666666666,8425.1480431663,0.3226660499443443,0.16633374039057797
0.8630701754385965,0.902780439268868,0.0364026904470845,0.1811,0.5322,0.1616,0.1251,0.04784082395131836,0.25846153846153846,8425.1480431663,0.3226660499443443,0.16633374039057797
0.0,0.0,0.0,0.4192,0.1641,0.3055,0.1113,0.0,0.0,1946.1609984615425,0.9819958993632038,0.8843544355412936
0.08622807017543861,0.09283940153301887,0.0,0.1872,0.1007,0.3664,0.3457,0.0,0.0,3241.479380128273,0.7925214234666722,0.7293989156122166
0.18164912280701753,0.18583910672169812,0.0,0.3206,0.2032,0.4323,0.044,0.0,0.0,7049.121240265683,0.6593074917115322,0.6084868374045481
0.2642280701754386,0.2787511055424528,0.0,0.1989,0.3799,0.2869,0.1343,0.0,0.0,7568.674922454312,0.5255373802957833,0.4906647656865002
0.35963157894736847,0.370598835495283,0.0,0.1839,0.0989,0.3823,0.3348,0.0,0.0,7801.945585665212,0.4470354674483918,0.4204780243061118
0.4515438596491229,0.46082326061320755,0.0,0.0566,0.4116,0.1974,0.3345,0.0,0.0,7899.1096197890865,0.42135629878249986,0.3782867482630341
0.535526315789474,0.5546373820754718,0.0,0.4082,0.1344,0.2926,0.1648,0.0,0.0,8056.092174789795,0.38126929716038593,0.3162592721457101
0.6185964912280705,0.6493274616745283,0.0,0.3668,0.3944,0.0832,0.1556,0.0,0.0,8204.338504285071,0.34186524366762944,0.2613430839854629
0.708385964912281,0.7444052181603774,0.0,0.127,0.2097,0.2338,0.4295,0.0,0.0,8363.691871515304,0.28781808902268374,0.1919043327310263
0.7996842105263161,0.8374598319575471,0.0,0.1247,0.4049,0.3355,0.1349,0.005265144935712183,0.03,8432.25609301363,0.2570813432038852,0.17009713995382367
0.8577192982456143,0.9052347435141509,0.005265144935712183,0.4127,0.176,0.1624,0.2489,0.020741480049775267,0.11818181818181818,8432.25609301363,0.2570813432038852,0.17009713995382367
0.8577192982456143,0.9052347435141509,0.020741480049775267,0.3534,0.193,0.0957,0.358,0.03363842597816118,0.19166666666666668,8432.25609301363,0.2570813432038852,0.17009713995382367
0.8577192982456143,0.9052347435141509,0.03363842597816118,0.2229,0.3043,0.3911,0.0817,0.044551226379103075,0.25384615384615383,8432.25609301363,0.2570813432038852,0.17009713995382367
0.0,0.0,0.0,0.2513,0.3715,0.2708,0.1064,0.0,0.0,1955.749196412548,1.000700476503965,0.9146175127468911
0.09014035087719298,0.09124189268867924,0.0,0.1075,0.2702,0.3107,0.3116,0.0,0.0,2473.2966181059496,0.8034759149681205,0.7330007665532163
0.17750877192982456,0.18637529481132076,0.0,0.0651,0.3353,0.3499,0.2497,0.0,0.0,6956.7489718998095,0.6800865682236445,0.6120492741340484
0.2566315789473684,0.2838911409198113,0.0,0.097,0.3145,0.2554,0.333,0.0,0.0,7454.441678148316,0.5571323050633021,0.4867492535636219
0.3417894736842104,0.3811376031839623,0.0,0.1376,0.3685,0.1635,0.3304,0.0,0.0,7728.903747535336,0.4703567692029719,0.4069320451549392
0.42957894736842095,0.47682635613207547,0.0,0.1417,0.3451,0.3676,0.1456,0.0,0.0,7842.60271201246,0.4262864885110309,0.34583591533579966
0.5150175438596492,0.5710767983490566,0.0,0.4071,0.1792,0.182,0.2316,0.0,0.0,7971.722824574485,0.4010074474226458,0.30520214003929597
0.6014210526315787,0.6647379864386792,0.0,0.2518,0.0635,0.3276,0.3571,0.0,0.0,8136.6342671358,0.3562304980168158,0.23551247059010147
0.6771052631578947,0.7598050560141509,0.0,0.2772,0.3,0.3265,0.0963,0.0,0.0,8342.505812837058,0.2878369113686846,0.18214578212118526
0.7717192982456139,0.8548625442216982,0.0,0.0921,0.6165,0.1643,0.1271,0.004325047765261327,0.03,8419.398298750784,0.2574099751985905,0.13194232156765295
0.8339649122807017,0.9203471403301887,0.004325047765261327,0.2018,0.377,0.1323,0.2889,0.017038066954059773,0.11818181818181818,8419.398298750784,0.2574099751985905,0.13194232156765295
0.8339649122807017,0.9203471403301887,0.017038066954059773,0.3401,0.136,0.2379,0.286,0.027632249611391817,0.19166666666666668,8419.398298750784,0.2574099751985905,0.13194232156765295
0.8339649122807017,0.9203471403301887,0.027632249611391817,0.3991,0.0743,0.2457,0.2808,0.03659655801374969,0.25384615384615383,8419.398298750784,0.2574099751985905,0.13194232156765295
0.0,0.0,0.0,0.1258,0.4453,0.0917,0.3372,0.0,0.0,1935.2185612374988,0.9774327261858423,0.8989069283012885
0.08654385964912281,0.0961744545990566,0.0,0.1408,0.1413,0.4036,0.3143,0.0,0.0,2464.7754593366367,0.7946857600881678,0.7362342856099953
0.17622807017543868,0.19157908313679245,0.0,0.2735,0.1877,0.1443,0.3946,0.0,0.0,7037.063885419556,0.6583901172633942,0.6160324675593365
0.2609649122807017,0.2906393720518868,0.0,0.3012,0.275,0.0631,0.3607,0.0,0.0,7509.6267336691335,0.5359180146708273,0.49431350817263275
0.34464912280701754,0.38541826356132075,0.0,0.2024,0.1695,0.2308,0.3972,0.0,0.0,7765.453053448841,0.4505686020240379,0.41567154947736035
0.4322631578947369,0.48001916273584905,0.0,0.3361,0.1646,0.3658,0.1335,0.0,0.0,7900.349647317741,0.4220646158489732,0.3628109056484695
0.518824561403509,0.5753803066037736,0.0,0.2538,0.2684,0.2551,0.2227,0.0,0.0,8002.5024431268985,0.3887238504138761,0.3140957453198917
0.6027719298245613,0.6697711527122642,0.0,0.1695,0.2388,0.1325,0.4592,0.0,0.0,8166.888005234354,0.35065654621596026,0.25232472552473323
0.6927543859649122,0.7667040094339622,0.0,0.2906,0.2357,0.3095,0.1642,0.0,0.0,8346.740920889639,0.2883164294235766,0.1823655297577767
0.7813333333333333,0.8625040536556604,0.0,0.1482,0.1086,0.3865,0.3567,0.0043669766330842194,0.03,8420.368116168747,0.2623486090254823,0.15387090943356052
0.8446491228070174,0.9264969044811321,0.0043669766330842194,0.183,0.2244,0.4199,0.1727,0.017203241281846925,0.11818181818181818,8420.368116168747,0.2623486090254823,0.15387090943356052
0.8446491228070174,0.9264969044811321,0.017203241281846925,0.2416,0.2147,0.2241,0.3196,0.027900128489149186,0.19166666666666668,8420.368116168747,0.2623486090254823,0.15387090943356052
0.8446491228070174,0.9264969044811321,0.027900128489149186,0.1905,0.2775,0.2139,0.3182,0.036951340741481854,0.25384615384615383,8420.368116168747,0.2623486090254823,0.15387090943356052
0.0,0.0,0.0,0.4716,0.146,0.1583,0.2241,0.0,0.0,1947.1900445130227,0.9757685368770479,0.9022325120222471
0.08964912280701755,0.09506338443396227,0.0,0.2608,0.3073,0.3679,0.064,0.0,0.0,2845.66798951621,0.8069116599963428,0.7284224104177485
0.1730350877192982,0.1901308225235849,0.0,0.1191,0.3093,0.1501,0.4215,0.0,0.0,7076.661946643567,0.659419551029238,0.6084000163481998
0.2607894736842105,0.2838671875,0.0,0.2564,0.2481,0.2596,0.236,0.0,0.0,7531.066357422712,0.5341089090963927,0.48637478092333336
0.34791228070175445,0.37780181308962263,0.0,0.1463,0.0565,0.4906,0.3066,0.0,0.0,7766.197477129687,0.4591734749276261,0.4062292483826136
0.4326315789473685,0.47255048643867925,0.0,0.2457,0.095,0.2395,0.4199,0.0,0.0,7907.592002235527,0.4271835881451161,0.35193580736758096
0.5275438596491229,0.5667957694575472,0.0,0.3135,0.3119,0.1402,0.2343,0.0,0.0,8060.383668048756,0.39447348120442444,0.2871071324308153
0.6173508771929826,0.6621543337264151,0.0,0.1712,0.3664,0.3498,0.1126,0.0,0.0,8211.404960144348,0.35413623064401517,0.22710899210263066
0.7058245614035089,0.7562717423349057,0.0,0.0875,0.0765,0.4903,0.3457,0.0,0.0,8378.731852236962,0.2935330784057008,0.16882236629492633
0.7872982456140353,0.8487334168632076,0.0,0.1227,0.1608,0.1657,0.5509,0.009052805909686396,0.054,8411.040668005682,0.2810300308461063,0.1528871572446769
0.8278421052631582,0.8925512234669811,0.009052805909686396,0.0817,0.3234,0.5056,0.0894,0.02312340891312847,0.13818181818181818,8411.354772451283,0.2812500139651066,0.15337558638597562
0.8289473684210529,0.8940647110849057,0.02312340891312847,0.2565,0.2675,0.2702,0.2058,0.03514149644034655,0.21,8411.354772451283,0.2812500139651066,0.15337558638597562
0.8289473684210529,0.8940647110849057,0.03514149644034655,0.2559,0.2615,0.1732,0.3094,0.0453106474249157,0.27076923076923076,8411.354772451283,0.2812500139651066,0.15337558638597562
0.0,0.0,0.0,0.1447,0.3865,0.2909,0.1779,0.0,0.0,1952.678223976326,0.985954637587919,0.8881633922750292
0.08884210526315789,0.09422685731132076,0.0,0.3874,0.3042,0.1433,0.1651,0.0,0.0,2098.353807151715,0.8316963742494081,0.747963946720421
0.16805263157894734,0.19031618514150944,0.0,0.2307,0.2762,0.1229,0.3702,0.0,0.0,7041.744847188587,0.6752921726046132,0.6140649114770453
0.25389473684210534,0.28630306603773586,0.0,0.0687,0.3826,0.3499,0.1988,0.0,0.0,7521.398609142116,0.545216210984221,0.4887305415018876
0.3426315789473685,0.38251252948113207,0.0,0.188,0.374,0.1189,0.319,0.0,0.0,7746.725878583334,0.4729210738312346,0.413600153632739
0.4288421052631579,0.47776201356132075,0.0,0.1242,0.2072,0.5535,0.1151,0.0,0.0,7884.387492636226,0.43997711611098195,0.3569378343123715
0.522719298245614,0.5727502211084906,0.0,0.1225,0.3371,0.4073,0.1331,0.0,0.0,7983.017013137683,0.41680375492559907,0.3152253059633192
0.6127543859649124,0.6663568691037736,0.0,0.2326,0.1336,0.3176,0.3163,0.0,0.0,8197.057449301808,0.3632544888349471,0.25291986874281713
0.7003508771929824,0.7585860112028302,0.0,0.3026,0.1124,0.4284,0.1566,0.0,0.0,8331.600556740223,0.3211970213147414,0.19552658556544725
0.7855438596491229,0.853704304245283,0.0,0.3107,0.268,0.2128,0.2085,0.0076030663017760975,0.044,8414.86983260841,0.28926668037959785,0.17524044328484673
0.8396491228070176,0.9059651385613208,0.0076030663017760975,0.0566,0.1524,0.3045,0.4865,0.022620693129251204,0.13090909090909092,8414.86983260841,0.28926668037959785,0.17524044328484673
0.8396491228070176,0.9059651385613208,0.022620693129251204,0.1255,0.2818,0.4165,0.1762,0.035135382152147114,0.20333333333333334,8414.86983260841,0.28926668037959785,0.17524044328484673
0.8396491228070176,0.9059651385613208,0.035135382152147114,0.0689,0.4482,0.1112,0.3718,0.04572473440228982,0.26461538461538464,8414.86983260841,0.28926668037959785,0.17524044328484673
0.0,0.0,0.0,0.0716,0.192,0.4518,0.2846,0.0,0.0,1960.5322692012624,0.945425283885843,0.8757330364903837
0.09294736842105263,0.09418668926886792,0.0,0.2912,0.2936,0.183,0.2322,0.0,0.0,2861.7428484655557,0.7699773407111808,0.7304548359892006
0.17931578947368426,0.18845666273584905,0.0,0.4415,0.0707,0.2025,0.2853,0.0,0.0,7052.0687556830135,0.6387460097915122,0.6148504926995526
0.2662631578947368,0.2860683225235849,0.0,0.4031,0.0659,0.3639,0.167,0.0,0.0,7553.767892785824,0.5071136542643407,0.49207804302290664
0.3588421052631579,0.3797641509433962,0.0,0.3218,0.2099,0.2914,0.177,0.0,0.0,7778.099466501535,0.4267906047658884,0.4148224365180925
0.4468245614035088,0.47569428066037733,0.0,0.2528,0.3189,0.3087,0.1196,0.0,0.0,7864.351369842308,0.40244629487345873,0.36810152988942324
0.5339999999999999,0.5690123820754717,0.0,0.5346,0.1901,0.0691,0.2062,0.0,0.0,7999.768888027836,0.37312863822456765,0.3131275936326527
0.6185789473684211,0.6641059846698113,0.0,0.2794,0.1246,0.4059,0.1902,0.0,0.0,8183.959657889056,0.32629777566627377,0.2521965221680644
0.7086666666666668,0.759361364976415,0.0,0.0965,0.4827,0.3501,0.0707,0.0,0.0,8378.218536581591,0.2523870620197576,0.18319733555387263
